SpeciesId,StatArea.CU,CU_Name,BroodYear,Escape,TR2,TR3,TR4,TR5,TR6,TR7,Total,Total.ER,Age2,Age3,Age4,Age5,Age6,Age7
PKO,PKO-002,East Howe Sound-Burrard Inlet,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,2009,66033,NA,NA,NA,NA,NA,NA,131316,0.17,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,2011,68779,NA,NA,NA,NA,NA,NA,87386,0.48,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,2013,68779,NA,NA,NA,NA,NA,NA,369487,0.21,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,2015,346526,NA,NA,NA,NA,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1953,25562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1955,21718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1957,229918,NA,NA,NA,NA,NA,NA,124322,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1959,52058,NA,NA,NA,NA,NA,NA,216453,0.58,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1961,87176,NA,NA,NA,NA,NA,NA,421626,0.6,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1963,207763,NA,NA,NA,NA,NA,NA,207503,0.51,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1965,128283,NA,NA,NA,NA,NA,NA,32922,0.38,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1967,11169,NA,NA,NA,NA,NA,NA,16040,0.66,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1969,10757,NA,NA,NA,NA,NA,NA,154257,0.33,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1971,93948,NA,NA,NA,NA,NA,NA,163462,0.39,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1973,90357,NA,NA,NA,NA,NA,NA,170533,0.45,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1975,120013,NA,NA,NA,NA,NA,NA,18196,0.3,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1977,7526,NA,NA,NA,NA,NA,NA,20345,0.59,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1979,8809,NA,NA,NA,NA,NA,NA,36925,0.57,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1981,21405,NA,NA,NA,NA,NA,NA,57639,0.42,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1983,32947,NA,NA,NA,NA,NA,NA,55248,0.43,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1985,27514,NA,NA,NA,NA,NA,NA,165169,0.5,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1987,92527,NA,NA,NA,NA,NA,NA,326867,0.44,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1989,95377,NA,NA,NA,NA,NA,NA,18881,0.71,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1991,9260,NA,NA,NA,NA,NA,NA,424767,0.51,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1993,223464,NA,NA,NA,NA,NA,NA,27411,0.47,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1995,13864,NA,NA,NA,NA,NA,NA,5361,0.49,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1997,3258,NA,NA,NA,NA,NA,NA,4754,0.39,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,1999,4682,NA,NA,NA,NA,NA,NA,79251,0.02,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,2001,72578,NA,NA,NA,NA,NA,NA,13792,0.08,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,2003,10838,NA,NA,NA,NA,NA,NA,88798,0.21,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,2005,83644,NA,NA,NA,NA,NA,NA,305148,0.06,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,2007,294377,NA,NA,NA,NA,NA,NA,690450,0.04,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,2009,635912,NA,NA,NA,NA,NA,NA,129595,0.08,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,2011,84327,NA,NA,NA,NA,NA,NA,324417,0.35,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,2013,293363,NA,NA,NA,NA,NA,NA,443739,0.1,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,2015,434092,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-004,East Vancouver Island-Johnstone Strait,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1953,930149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1955,485147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1957,475544,NA,NA,NA,NA,NA,NA,1014724,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1959,424900,NA,NA,NA,NA,NA,NA,992476,0.58,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1961,399719,NA,NA,NA,NA,NA,NA,935059,0.6,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1963,460765,NA,NA,NA,NA,NA,NA,207893,0.51,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1965,128525,NA,NA,NA,NA,NA,NA,261593,0.38,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1967,88746,NA,NA,NA,NA,NA,NA,103921,0.66,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1969,69694,NA,NA,NA,NA,NA,NA,208524,0.33,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1971,126999,NA,NA,NA,NA,NA,NA,262556,0.39,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1973,145133,NA,NA,NA,NA,NA,NA,216037,0.45,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1975,152036,NA,NA,NA,NA,NA,NA,215908,0.3,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1977,89302,NA,NA,NA,NA,NA,NA,153615,0.59,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1979,66509,NA,NA,NA,NA,NA,NA,201811,0.57,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1981,116987,NA,NA,NA,NA,NA,NA,83946,0.42,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1983,47984,NA,NA,NA,NA,NA,NA,133820,0.43,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1985,66643,NA,NA,NA,NA,NA,NA,539613,0.5,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1987,302288,NA,NA,NA,NA,NA,NA,574705,0.44,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1989,110912,NA,NA,NA,NA,NA,NA,904804,0.81,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1991,338459,NA,NA,NA,NA,NA,NA,337679,0.63,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1993,149934,NA,NA,NA,NA,NA,NA,247099,0.56,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1995,87748,NA,NA,NA,NA,NA,NA,334831,0.64,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1997,148496,NA,NA,NA,NA,NA,NA,636161,0.56,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,1999,619443,NA,NA,NA,NA,NA,NA,934557,0.03,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,2001,800121,NA,NA,NA,NA,NA,NA,738560,0.14,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,2003,552573,NA,NA,NA,NA,NA,NA,640023,0.25,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,2005,587403,NA,NA,NA,NA,NA,NA,485691,0.08,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,2007,439262,NA,NA,NA,NA,NA,NA,2471891,0.1,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,2009,2044859,NA,NA,NA,NA,NA,NA,1398991,0.17,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,2011,732743,NA,NA,NA,NA,NA,NA,4429012,0.48,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,2013,3485946,NA,NA,NA,NA,NA,NA,3500319,0.21,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,2015,3282797,NA,NA,NA,NA,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-003,Georgia Strait,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-005,Nahwitti,1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-005,Nahwitti,1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-005,Nahwitti,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-005,Nahwitti,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-005,Nahwitti,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-005,Nahwitti,1953,23115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-005,Nahwitti,1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-005,Nahwitti,1955,16687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-005,Nahwitti,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-005,Nahwitti,1957,82150,NA,NA,NA,NA,NA,NA,126040,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-005,Nahwitti,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-005,Nahwitti,1959,52777,NA,NA,NA,NA,NA,NA,59466,0.58,NA,NA,NA,NA,NA,NA
PKO,PKO-005,Nahwitti,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-005,Nahwitti,1961,23950,NA,NA,NA,NA,NA,NA,19958,0.6,NA,NA,NA,NA,NA,NA
PKO,PKO-005,Nahwitti,1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-005,Nahwitti,1963,9835,NA,NA,NA,NA,NA,NA,50598,0.51,NA,NA,NA,NA,NA,NA
PKO,PKO-005,Nahwitti,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-005,Nahwitti,1965,31281,NA,NA,NA,NA,NA,NA,23931,0.38,NA,NA,NA,NA,NA,NA
PKO,PKO-005,Nahwitti,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-005,Nahwitti,1967,8119,NA,NA,NA,NA,NA,NA,4779,0.66,NA,NA,NA,NA,NA,NA
PKO,PKO-005,Nahwitti,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-005,Nahwitti,1969,3205,NA,NA,NA,NA,NA,NA,10349,0.33,NA,NA,NA,NA,NA,NA
PKO,PKO-005,Nahwitti,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-005,Nahwitti,1971,6303,NA,NA,NA,NA,NA,NA,33844,0.39,NA,NA,NA,NA,NA,NA
PKO,PKO-005,Nahwitti,1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-005,Nahwitti,1973,18708,NA,NA,NA,NA,NA,NA,11430,0.45,NA,NA,NA,NA,NA,NA
PKO,PKO-005,Nahwitti,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-005,Nahwitti,1975,8044,NA,NA,NA,NA,NA,NA,7369,0.3,NA,NA,NA,NA,NA,NA
PKO,PKO-005,Nahwitti,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-005,Nahwitti,1977,3048,NA,NA,NA,NA,NA,NA,1023,0.59,NA,NA,NA,NA,NA,NA
PKO,PKO-005,Nahwitti,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-005,Nahwitti,1979,443,NA,NA,NA,NA,NA,NA,3270,0.57,NA,NA,NA,NA,NA,NA
PKO,PKO-005,Nahwitti,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-005,Nahwitti,1981,1896,NA,NA,NA,NA,NA,NA,29169,0.42,NA,NA,NA,NA,NA,NA
PKO,PKO-005,Nahwitti,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-005,Nahwitti,1983,16673,NA,NA,NA,NA,NA,NA,78851,0.43,NA,NA,NA,NA,NA,NA
PKO,PKO-005,Nahwitti,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-005,Nahwitti,1985,39268,NA,NA,NA,NA,NA,NA,7535,0.5,NA,NA,NA,NA,NA,NA
PKO,PKO-005,Nahwitti,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-005,Nahwitti,1987,4221,NA,NA,NA,NA,NA,NA,6532,0.44,NA,NA,NA,NA,NA,NA
PKO,PKO-005,Nahwitti,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-005,Nahwitti,1989,2431,NA,NA,NA,NA,NA,NA,20867,0.63,NA,NA,NA,NA,NA,NA
PKO,PKO-005,Nahwitti,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-005,Nahwitti,1991,11780,NA,NA,NA,NA,NA,NA,6762,0.44,NA,NA,NA,NA,NA,NA
PKO,PKO-005,Nahwitti,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-005,Nahwitti,1993,3858,NA,NA,NA,NA,NA,NA,4133,0.43,NA,NA,NA,NA,NA,NA
PKO,PKO-005,Nahwitti,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-005,Nahwitti,1995,2546,NA,NA,NA,NA,NA,NA,4060,0.38,NA,NA,NA,NA,NA,NA
